pmid,boolean_query,rank,result_pmid,result_title
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",2,37905202,De Novo Biosynthesis of Vindoline and Catharanthine in Saccharomyces cerevisiae.
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",3,35294193,Engineered Production of Strictosidine and Analogues in Yeast.
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",4,37188960,Single-cell multi-omics in the medicinal plant Catharanthus roseus.
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",5,35333954,Engineering Catharanthus roseus monoterpenoid indole alkaloid pathway in yeast.
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",6,35732954,Agrobacterium-Mediated in Planta Transformation in Periwinkle.
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",7,29723561,Monoterpene indole alkaloids from Rhazya stricta.
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",8,15032608,The Catharanthus alkaloids: pharmacognosy and biotechnology.
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",9,37932529,Biosynthesis of natural and halogenated plant monoterpene indole alkaloids in yeast.
36045295,"(""monoterpene indole alkaloid"" OR ""monoterpene indole alkaloids"" OR MIA OR MIAs OR vinblastine OR vincristine OR vindoline OR catharanthine) AND (""microbial biosynthesis"" OR ""yeast biosynthesis"" OR ""metabolic engineering"" OR ""synthetic biology"" OR ""biosynthetic pathway"" OR ""cell factory"" OR ""microbial cell factory"" OR ""de novo biosynthesis"" OR ""heterologous expression"" OR ""pathway engineering"") AND (""Saccharomyces cerevisiae"" OR yeast OR ""Catharanthus roseus"" OR ""engineered yeast"" OR ""engineered microorganism"")",10,27548127,Evaluation of Biosynthetic Pathway and Engineered Biosynthesis of Alkaloids.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",1,38680163,Detection of SARS-CoV-2 B.1.1.529 (Omicron) variant by SYBR Green-based RT-qPCR.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",2,35766492,COVID-19 Variant Detection with a High-Fidelity CRISPR-Cas12 Enzyme.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",3,35632815,Molecular Analysis of SARS-CoV-2 Lineages in Armenia.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",4,38280807,Molecular biology of SARS-CoV-2 and techniques of diagnosis and surveillance.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",5,39412285,Rapid detection of SARS-CoV-2 variants by molecular-clamping technology-based RT-qPCR.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",6,39772170,Emerging SARS-CoV-2 Variants in Uganda in the Era of COVID-19 Vaccination.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",7,35679788,Real-time allelic assays of SARS-CoV-2 variants to enhance sewage surveillance.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",8,36226173,SARS-CoV-2 coinfections with variant genomic lineages identified by multiplex fragment analysis.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",9,38670399,Whole genome analysis reveals unique traits of SARS-CoV-2 in pediatric patients.
36555794,"(""SARS-CoV-2"" OR ""COVID-19"" OR ""coronavirus"") AND (""Omicron"" OR ""variant of concern"" OR ""emerging variant"") AND (""RT-qPCR"" OR ""real-time PCR"" OR ""quantitative PCR"" OR ""multiplex PCR"" OR ""RT-PCR"") AND (""variant detection"" OR ""variant identification"" OR ""genotyping"" OR ""lineage"" OR ""subvariant"") AND (""whole genome sequencing"" OR ""WGS"" OR ""next generation sequencing"" OR ""NGS"" OR ""sequencing validation"")",10,37154727,Efficient SARS-CoV-2 Surveillance during the Pandemic-Endemic Transition Using PCR-Based Genotyping Assays.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",1,38335205,Identification of SARS-CoV-2 variants in indoor dust.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",2,39388978,Assessing different next-generation sequencing technologies for wastewater-based epidemiology.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",3,38819130,SARS-CoV-2 wastewater variant surveillance: pandemic response leveraging FDA's GenomeTrakr network.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",4,37154725,Wastewater Genomic Surveillance Captures Early Detection of Omicron in Utah.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",5,39201525,Wastewater Surveillance of SARS-CoV-2 in Zambia: An Early Warning Tool.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",6,38537489,"Urban wastewater-based epidemiology for multi-viral pathogen surveillance in the Valencian region, Spain."
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",7,37112855,SARS-CoV-2 Variants Detection Strategies in Wastewater Samples Collected in the Bangkok Metropolitan Region.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",8,36366986,SARS-CoV-2 variant detection from wastewater: rapid spread of B.1.1.7 lineage in Hungary.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",9,37083889,Wastewater surveillance of SARS-CoV-2 genomic populations on a country-wide scale through targeted sequencing.
38819130,"(""wastewater surveillance"" OR ""wastewater-based epidemiology"" OR ""environmental surveillance"" OR ""wastewater sequencing"") AND (""SARS-CoV-2"" OR ""COVID-19"") AND (""genomic epidemiology"" OR ""next generation sequencing"" OR ""NGS"" OR ""whole genome sequencing"") AND (""variant"" OR ""lineage"" OR ""Omicron"" OR ""Delta"") AND (""public health"" OR ""population-level"" OR ""pandemic response"")",10,35074352,Dynamics of SARS-CoV-2 Alpha (B.1.1.7) variant spread: The wastewater surveillance approach.
40880479,"(""microglia"" OR ""microglial"") AND (""actin cytoskeleton"" OR ""cytoskeletal dynamics"" OR ""actin remodeling"" OR ""actin dynamics"") AND (""synapse"" OR ""synaptic"" OR ""synaptogenesis"" OR ""synaptic pruning"" OR ""phagocytosis"") AND (""neurodevelopmental disorder"" OR ""schizophrenia"" OR ""DISC1"" OR ""Disrupted-in-Schizophrenia"") AND (""cognitive"" OR ""cognition"" OR ""memory"" OR ""spatial memory"" OR ""hippocampal"")",1,40880479,Cytoskeletal control in adult microglia is essential to restore neurodevelopmental synaptic and cognitive deficits.
40880479,"(""microglia"" OR ""microglial"") AND (""actin cytoskeleton"" OR ""cytoskeletal dynamics"" OR ""actin remodeling"" OR ""actin dynamics"") AND (""synapse"" OR ""synaptic"" OR ""synaptogenesis"" OR ""synaptic pruning"" OR ""phagocytosis"") AND (""neurodevelopmental disorder"" OR ""schizophrenia"" OR ""DISC1"" OR ""Disrupted-in-Schizophrenia"") AND (""cognitive"" OR ""cognition"" OR ""memory"" OR ""spatial memory"" OR ""hippocampal"")",2,38247879,The Multifaceted Role of Cofilin in Neurodegeneration and Stroke: Insights into Pathogenesis and Targeting as a Therapy.
40875780,"(""mosquito saliva"" OR ""salivary protein"" OR ""mosquito salivary proteins"" OR ""MSP-specific IgE"" OR ""mosquito allergy"") AND (""capture ELISA"" OR ""sandwich ELISA"" OR ""indirect ELISA"" OR ""enzyme-linked immunosorbent assay"") AND (""IgE"" OR ""immunoglobulin E"" OR ""allergic reaction"" OR ""allergy"") AND (""mosquito exposure"" OR ""Aedes aegypti"" OR ""mosquito bite"" OR ""vector exposure"")",1,28235135,Allergenome characterization of the mosquito Aedes aegypti.
40875780,"(""mosquito saliva"" OR ""salivary protein"" OR ""mosquito salivary proteins"" OR ""MSP-specific IgE"" OR ""mosquito allergy"") AND (""capture ELISA"" OR ""sandwich ELISA"" OR ""indirect ELISA"" OR ""enzyme-linked immunosorbent assay"") AND (""IgE"" OR ""immunoglobulin E"" OR ""allergic reaction"" OR ""allergy"") AND (""mosquito exposure"" OR ""Aedes aegypti"" OR ""mosquito bite"" OR ""vector exposure"")",2,35215815,Multiple Salivary Proteins from Aedes aegypti Mosquito Bind to the Zika Virus Envelope Protein.
